X,Y,Z
4296488.11004639,-2429221.69098542,12654
4296488.11004639,-2428496.66946568,12741
4296488.11004639,-2427771.64794595,12835
4296488.11004639,-2427046.62642621,12780
4296488.11004639,-2426321.60490647,12601
4296488.11004639,-2425596.58338674,12602
4296488.11004639,-2424871.39592021,12396
4296488.11004639,-2424146.37440047,12217
4296488.11004639,-2423421.35288074,12062
4295560.66986084,-2507816.1757191,12016
4295560.66986084,-2507091.07006042,12134
4295560.66986084,-2506365.96440174,12241
4295560.66986084,-2505640.85874306,12291
4295560.66986084,-2504915.75308438,12234
4295560.66986084,-2504190.6474257,12292
4295560.66986084,-2503465.54176702,12399
4295560.66986084,-2502740.43610834,12479
4295560.66986084,-2502015.33044966,12513
4295560.66986084,-2501290.05882493,12586
4295560.66986084,-2500564.95316625,12720
4295560.66986084,-2499839.84750757,12886
4295560.66986084,-2499114.74184889,12698
4295560.66986084,-2498389.63619021,12588
4295560.66986084,-2497664.53053153,12799
4295560.66986084,-2496939.42487285,12782
4295560.66986084,-2496214.31921417,12640
4295560.66986084,-2495489.21355549,12519
4295560.66986084,-2494764.10789681,12450
4295560.66986084,-2494039.00223813,12419
4295560.66986084,-2493313.89657945,12397
4295560.66986084,-2492588.79092077,12369
4295560.66986084,-2491863.68526209,12331
4295560.66986084,-2491138.57960341,12342
4295560.66986084,-2490413.30797868,12264
4295560.66986084,-2489688.20232,12129
4295560.66986084,-2488963.09666132,12031
4295560.66986084,-2430953.81413667,12126
4295560.66986084,-2430228.70847799,12219
4295560.66986084,-2429503.60281931,12528
4295560.66986084,-2428778.49716063,12641
4295560.66986084,-2428053.39150195,12702
4295560.66986084,-2427328.28584327,12765
4295560.66986084,-2426603.18018459,12854
4295560.66986084,-2425878.07452591,12808
4295560.66986084,-2425152.80290119,12688
4295560.66986084,-2424427.69724251,12505
4295560.66986084,-2423702.59158383,12479
4295560.66986084,-2422977.48592515,12296
4295560.66986084,-2422252.38026646,12103
4295560.66986084,-2421527.27460778,12005
4294632.80502319,-2505931.68541171,12127
4294632.80502319,-2505206.4955909,12164
4294632.80502319,-2504481.3057701,12219
4294632.80502319,-2503756.11594929,12293
4294632.80502319,-2503030.92612848,12405
4294632.80502319,-2502305.73630768,12505
4294632.80502319,-2501580.38050156,12636
4294632.80502319,-2500855.19068075,12771
4294632.80502319,-2500130.00085995,12932
4294632.80502319,-2499404.81103914,12912
4294632.80502319,-2498679.62121833,12861
4294632.80502319,-2497954.43139753,12857
4294632.80502319,-2497229.24157672,12782
4294632.80502319,-2496504.05175591,12655
4294632.80502319,-2495778.86193511,12520
4294632.80502319,-2495053.6721143,12467
