X,Y,Z
39.77083206176761,-9.87083339691163,-0.02751
39.77083206176761,-9.862500190734865,-0.02764
39.77083206176761,-9.854166984558109,-0.0269
39.77083206176761,-9.845833778381355,-0.02522
39.77083206176761,-9.837499618530272,-0.02437
39.77083206176761,-9.829166412353517,-0.0242
39.77083206176761,-9.820833206176763,-0.02386
39.77083206176761,-9.812500000000009,-0.02343
39.77083206176761,-9.80416679382324,-0.02313
39.77083206176761,-9.795833587646486,-0.02299
39.77083206176761,-9.787500381469732,-0.02266
39.77083206176761,-9.77916622161865,-0.02224
39.77083206176761,-9.770833015441895,-0.02186
39.77083206176761,-9.76249980926514,-0.02147
39.77083206176761,-9.754166603088386,-0.02112
39.77083206176761,-9.74583339691162,-0.0207
39.77083206176761,-9.737500190734863,-0.02027
39.77083206176761,-9.729166984558109,-0.02016
39.77083206176761,-9.720833778381355,-0.0202
39.77083206176761,-9.712499618530273,-0.02025
39.77083206176761,-9.704166412353517,-0.02021
39.77083206176761,-9.695833206176763,-0.01983
39.77083206176761,-9.687500000000007,-0.0192
39.77083206176761,-9.679166793823242,-0.01845
39.77083206176761,-9.670833587646488,-0.01777
39.77083206176761,-9.662500381469732,-0.01689
39.77083206176761,-9.654166221618661,-0.01579
39.77083206176761,-9.645833015441895,-0.01505
39.77083206176761,-9.63749980926514,-0.01419
39.77083206176761,-9.629166603088386,-0.01309
39.77083206176761,-9.62083339691162,-0.01198
39.77083206176761,-9.612500190734865,-0.00986
39.77083206176761,-9.60416698455811,-0.00791
39.77083206176761,-9.595833778381355,-0.00657
39.77083206176761,-9.587499618530273,-0.00488
39.77083206176761,-9.579166412353517,-0.00329
39.77083206176761,-9.570833206176763,-0.00224
39.77083206176761,-9.562500000000009,-0.00181
39.77083206176761,-9.554166793823242,-0.00163
39.77083206176761,-9.545833587646486,-0.00157
39.77083206176761,-9.537500381469734,-0.00153
39.77083206176761,-9.52916622161865,-0.0015
39.77083206176761,-9.520833015441896,-0.00147
39.77083206176761,-9.51249980926514,-0.00144
39.77083206176761,-9.504166603088386,-0.00142
39.77083206176761,-9.49583339691162,-0.0014
39.77083206176761,-9.487500190734865,-0.00138
39.77083206176761,-9.479166984558109,-0.00137
39.77083206176761,-9.470833778381357,-0.00136
39.77083206176761,-9.462499618530273,-0.00134
39.77083206176761,-9.45416641235352,-0.00133
39.77083206176761,-9.445833206176763,-0.00132
39.77083206176761,-9.437499999999996,-0.00132
39.77083206176761,-9.429166793823242,-0.00131
39.77083206176761,-9.420833587646488,-0.0013
39.77083206176761,-9.412500381469732,-0.00129
39.77083206176761,-9.40416622161865,-0.00129
39.77083206176761,-9.395833015441896,-0.00128
39.77083206176761,-9.387499809265142,-0.00128
39.77083206176761,-9.379166603088386,-0.00128
39.77083206176761,-9.37083339691162,-0.00127
39.77083206176761,-9.362500190734865,-0.00126
39.77083206176761,-9.35416698455811,-0.00125
39.77083206176761,-9.345833778381355,-0.00124
39.77083206176761,-9.337499618530273,-0.00124
39.77083206176761,-9.329166412353517,-0.00123
39.77083206176761,-9.320833206176765,-0.00122
39.77083206176761,-9.312500000000009,-0.00121
39.77083206176761,-9.304166793823242,-0.0012
39.77083206176761,-9.295833587646488,-0.00118
39.77083206176761,-9.287500381469734,-0.00117
39.77083206176761,-9.279166221618652,-0.00116
39.77083206176761,-9.270833015441896,-0.00114
39.77083206176761,-9.26249980926514,-0.00112
39.77083206176761,-9.254166603088386,-0.0011
39.77083206176761,-9.245833396911621,-0.00106
39.77083206176761,-9.237500190734865,-0.00102
39.77083206176761,-9.22916698455811,-0.00097
39.77083206176761,-9.220833778381357,-0.00092
39.77083206176761,-9.212499618530273,-0.00087
39.77083206176761,-9.20416641235352,-0.00083
39.77083206176761,-9.195833206176765,-0.00079
39.77083206176761,-9.187499999999996,-0.00076
39.77083206176761,-9.179166793823244,-0.00074
39.77083206176761,-9.170833587646488,-0.00073
39.77083206176761,-9.162500381469734,-0.0007
39.77083206176761,-9.15416622161865,-0.00067
39.77083206176761,-9.145833015441896,-0.00064
39.77083206176761,-9.137499809265142,-0.00063
39.77083206176761,-9.129166603088388,-0.00062
39.77083206176761,-9.12083339691162,-0.00059
39.77083206176761,-9.112500190734865,-0.00055
39.77083206176761,-9.10416698455811,-0.00052
39.77083206176761,-9.095833778381357,-0.00047
39.77083206176761,-9.087499618530273,-0.00042
39.77083206176761,-9.07916641235352,-0.00037
39.77083206176761,-9.070833206176765,-0.0003
39.77083206176761,-9.062499999999998,-0.00024
39.77083206176761,-9.054166793823242,-0.00018
39.77083206176761,-9.045833587646488,-0.00015
39.77083206176761,-9.037500381469734,-9e-05
39.76250076293945,-9.87083339691162,-0.02645
39.76250076293945,-9.862500190734867,-0.02615
39.76250076293945,-9.854166984558104,-0.0253
39.76250076293945,-9.845833778381351,-0.0244
39.76250076293945,-9.837499618530266,-0.02392
39.76250076293945,-9.829166412353516,-0.02368
39.76250076293945,-9.82083320617675,-0.02335
39.76250076293945,-9.8125,-0.02291
39.76250076293945,-9.804166793823237,-0.02247
39.76250076293945,-9.795833587646483,-0.02204
39.76250076293945,-9.78750038146972,-0.02161
39.76250076293945,-9.779166221618647,-0.02123
39.76250076293945,-9.770833015441895,-0.02082
39.76250076293945,-9.762499809265131,-0.02036
39.76250076293945,-9.75416660308838,-0.0198
39.76250076293945,-9.745833396911616,-0.01885
39.76250076293945,-9.737500190734865,-0.01804
39.76250076293945,-9.7291669845581,-0.018
39.76250076293945,-9.720833778381348,-0.01798
39.76250076293945,-9.712499618530275,-0.01773
39.76250076293945,-9.704166412353512,-0.01791
39.76250076293945,-9.69583320617676,-0.01834
39.76250076293945,-9.687499999999996,-0.01831
39.76250076293945,-9.679166793823244,-0.01785
39.76250076293945,-9.67083358764648,-0.01744
39.76250076293945,-9.66250038146973,-0.01716
39.76250076293945,-9.654166221618656,-0.01673
39.76250076293945,-9.645833015441893,-0.01596
39.76250076293945,-9.63749980926514,-0.01486
39.76250076293945,-9.629166603088377,-0.01341
39.76250076293945,-9.620833396911614,-0.01149
39.76250076293945,-9.612500190734862,-0.00962
39.76250076293945,-9.604166984558109,-0.00765
39.76250076293945,-9.595833778381346,-0.00584
39.76250076293945,-9.587499618530272,-0.00454
39.76250076293945,-9.579166412353509,-0.00317
39.76250076293945,-9.570833206176758,-0.00213
39.76250076293945,-9.562499999999993,-0.00172
39.76250076293945,-9.554166793823242,-0.00163
39.76250076293945,-9.545833587646479,-0.00157
39.76250076293945,-9.537500381469727,-0.00152
39.76250076293945,-9.529166221618654,-0.00146
39.76250076293945,-9.520833015441891,-0.00143
39.76250076293945,-9.512499809265137,-0.00144
39.76250076293945,-9.504166603088374,-0.00143
39.76250076293945,-9.495833396911623,-0.00141
39.76250076293945,-9.487500190734858,-0.00139
39.76250076293945,-9.479166984558107,-0.00138
39.76250076293945,-9.470833778381344,-0.00136
39.76250076293945,-9.46249961853027,-0.00135
39.76250076293945,-9.45416641235352,-0.00134
39.76250076293945,-9.445833206176754,-0.00133
39.76250076293945,-9.437500000000002,-0.00133
39.76250076293945,-9.42916679382324,-0.00132
