X,Y,Z
39.77083206176758,-9.870833396911621,-0.027509999999892898
39.77083206176758,603.9531335836509,-9.603309999999965
39.77083206176758,1217.777100563515,44.9050900000002
39.77083206176758,1831.6010675432626,168.65389000000027
39.77083206176758,2445.4952821739716,231.26489000000015
39.77083206176758,3059.3192491537193,243.78709000000026
39.77083206176758,3673.143216133467,268.83149000000026
39.77083206176758,4286.967183113098,300.5052900000003
39.77083206176758,4900.7911500938935,322.60329
39.77083206176758,5514.615117073641,332.91569000000004
39.77083206176758,6128.439084053389,357.2234900000001
39.77083206176758,6742.333298683981,388.16069000000016
39.77083206176758,7356.1572656638455,416.15148999999997
39.77083206176758,7969.981232643593,444.8788900000002
39.77083206176758,8583.80519962334,470.65989000000013
39.77083206176758,9197.629166603903,501.5970900000002
39.77083206176758,9811.453133583767,533.2708900000002
39.77083206176758,10425.277100563515,541.3734900000002
39.77083206176758,11039.101067543263,538.4270900000001
39.77083206176758,11652.995282173855,534.7440900000001
39.77083206176758,12266.81924915372,537.6904900000002
39.77083206176758,12880.643216133467,565.6812900000002
39.77083206176758,13494.467183113331,612.0870900000002
39.77083206176758,14108.291150093777,667.3320900000001
39.77083206176758,14722.115117073525,717.4208900000001
39.77083206176758,15335.939084053389,782.2416900000003
39.77083206176758,15949.833298683167,863.2676900000004
39.77083206176758,16563.657265663845,917.7760900000003
39.77083206176758,17177.481232643593,981.1236900000001
39.77083206176758,17791.30519962334,1062.1496900000002
39.77083206176758,18405.129166603903,1143.9122900000002
39.77083206176758,19018.95313358365,1300.0714900000003
39.77083206176758,19632.7771005634,1443.70849
39.77083206176758,20246.601067543263,1542.41289
39.77083206176758,20860.495282173855,1666.89829
39.77083206176758,21474.31924915372,1784.0176900000001
39.77083206176758,22088.143216133467,1861.3606900000002
39.77083206176758,22701.967183113098,1893.0344900000002
39.77083206176758,23315.791150093777,1906.29329
39.77083206176758,23929.61511707364,1910.7128900000002
39.77083206176758,24543.439084053272,1913.65929
39.77083206176758,25157.33329868398,1915.8690900000001
39.77083206176758,25771.15726566373,1918.0788900000002
39.77083206176758,26384.981232643593,1920.28869
39.77083206176758,26998.80519962334,1921.7618900000002
39.77083206176758,27612.629166603903,1923.2350900000001
39.77083206176758,28226.45313358365,1924.7082900000003
39.77083206176758,28840.277100563515,1925.4448900000002
39.77083206176758,29454.10106754303,1926.1814900000002
39.77083206176758,30067.995282173855,1927.65469
39.77083206176758,30681.819249153603,1928.3912900000003
39.77083206176758,31295.643216133467,1929.1278900000002
39.77083206176758,31909.46718311403,1929.1278900000002
39.77083206176758,32523.291150093777,1929.8644900000002
39.77083206176758,33137.115117073525,1930.60109
39.77083206176758,33750.93908405339,1931.33769
39.77083206176758,34364.83329868398,1931.33769
39.77083206176758,34978.65726566373,1932.0742900000002
39.77083206176758,35592.48123264348,1932.0742900000002
39.77083206176758,36206.30519962334,1932.0742900000002
39.77083206176758,36820.1291666039,1932.8108900000002
39.77083206176758,37433.95313358365,1933.5474900000002
39.77083206176758,38047.7771005634,1934.28409
39.77083206176758,38661.60106754326,1935.02069
39.77083206176758,39275.495282173855,1935.02069
39.77083206176758,39889.31924915372,1935.7572900000002
39.77083206176758,40503.14321613335,1936.4938900000002
39.77083206176758,41116.9671831131,1937.2304900000001
39.77083206176758,41730.79115009378,1937.96709
39.77083206176758,42344.615117073525,1939.4402900000002
39.77083206176758,42958.43908405327,1940.1768900000002
39.77083206176758,43572.333298683865,1940.9134900000001
39.77083206176758,44186.15726566373,1942.3866900000003
39.77083206176758,44799.98123264359,1943.8598900000002
39.77083206176758,45413.80519962334,1945.33309
39.77083206176758,46027.62916660379,1948.2794900000001
39.77083206176758,46641.45313358365,1951.2258900000002
39.77083206176758,47255.2771005634,1954.9088900000002
39.77083206176758,47869.10106754303,1958.5918900000001
39.77083206176758,48482.995282173855,1962.2748900000001
39.77083206176758,49096.8192491536,1965.2212900000002
39.77083206176758,49710.64321613335,1968.1676900000002
39.77083206176758,50324.46718311403,1970.37749
39.77083206176758,50938.29115009366,1971.8506900000002
39.77083206176758,51552.115117073525,1972.5872900000002
39.77083206176758,52165.93908405327,1974.7970900000003
39.77083206176758,52779.83329868398,1977.00689
39.77083206176758,53393.65726566373,1979.2166900000002
39.77083206176758,54007.48123264348,1979.9532900000002
39.77083206176758,54621.30519962311,1980.68989
39.77083206176758,55235.1291666039,1982.8996900000002
39.77083206176758,55848.95313358365,1985.8460900000002
39.77083206176758,56462.7771005634,1988.05589
39.77083206176758,57076.60106754303,1991.73889
39.77083206176758,57690.495282173855,1995.42189
39.77083206176758,58304.3192491536,1999.10489
39.77083206176758,58918.14321613335,2004.2610900000002
39.77083206176758,59531.96718311391,2008.6806900000001
39.77083206176758,60145.79115009378,2013.10029
39.77083206176758,60759.615117073525,2015.3100900000002
39.77083206176758,61373.43908405327,2019.7296900000001
-573.9126396197826,-9.870833396096714,78.05209000000013
-573.9126396197826,603.9531335835345,100.15009000000009
-573.9126396197826,1217.7771005638642,162.7610900000002
-573.9126396197826,1831.6010675434954,229.05509000000006
-573.9126396197826,2445.495282174321,264.4118900000001
-573.9126396197826,3059.3192491538357,282.0902900000001
-573.9126396197826,3673.143216134282,306.39809000000014
-573.9126396197826,4286.967183113797,338.8084900000001
-573.9126396197826,4900.791150094126,371.2188900000001
-573.9126396197826,5514.615117073874,402.89269000000013
-573.9126396197826,6128.439084054204,434.56649000000016
-573.9126396197826,6742.333298684214,462.5572900000002
-573.9126396197826,7356.1572656638455,492.7578900000001
-573.9126396197826,7969.981232644175,526.6414900000002
-573.9126396197826,8583.80519962369,567.8910900000001
-573.9126396197826,9197.629166604136,637.8680900000002
-573.9126396197826,9811.453133583651,697.53269
-573.9126396197826,10425.277100564097,700.4790900000003
-573.9126396197826,11039.101067543728,701.9522900000002
-573.9126396197826,11652.995282173739,720.3672900000001
-573.9126396197826,12266.819249154069,707.1084900000003
-573.9126396197826,12880.6432161337,675.4346900000003
-573.9126396197826,13494.46718311403,677.6444900000001
-573.9126396197826,14108.29115009366,711.52809
-573.9126396197826,14722.11511707399,741.7286900000001
-573.9126396197826,15335.939084053505,762.35349
-573.9126396197826,15949.833298683632,794.0272900000002
-573.9126396197826,16563.657265663962,850.7454900000002
-573.9126396197826,17177.481232643593,931.7714900000001
-573.9126396197826,17791.305199623923,1038.57849
-573.9126396197826,18405.129166604253,1180.0056900000002
-573.9126396197826,19018.953133583884,1317.74989
-573.9126396197826,19632.777100563515,1462.8600900000001
-573.9126396197826,20246.601067543845,1596.18469
-573.9126396197826,20860.49528217397,1691.94269
-573.9126396197826,21474.3192491543,1792.85689
-573.9126396197826,22088.143216133816,1869.4632900000001
-573.9126396197826,22701.967183114262,1899.6638900000003
-573.9126396197826,23315.791150093777,1906.29329
